VIRTUALBENCH-LOGGER 2.5 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	15:13:43	03/08/2017

USER	


START COMMENT


END COMMENT

START DATA
Date	Time	AMPS(V)	PYRO(V)
03/08/2017	15:13:55.3	     0.600	     0.986
03/08/2017	15:13:55.8	     0.599	     0.996
03/08/2017	15:13:56.3	     0.599	     0.997
03/08/2017	15:13:56.8	     0.599	     0.996
03/08/2017	15:13:57.3	     0.599	     0.995
03/08/2017	15:13:57.8	     0.599	     0.994
03/08/2017	15:13:58.3	     0.599	     0.994
03/08/2017	15:13:58.8	     0.599	     0.994
03/08/2017	15:13:59.3	     0.599	     0.994
03/08/2017	15:13:59.8	     0.599	     0.993
03/08/2017	15:14:00.3	     0.599	     0.993
03/08/2017	15:14:00.8	     0.599	     0.992
03/08/2017	15:14:01.3	     0.599	     0.993
03/08/2017	15:14:01.8	     0.599	     0.993
03/08/2017	15:14:02.3	     0.599	     0.993
03/08/2017	15:14:02.8	     0.599	     0.993
03/08/2017	15:14:03.3	     0.599	     0.993
03/08/2017	15:14:03.8	     0.599	     0.993
03/08/2017	15:14:04.3	     0.599	     0.993
03/08/2017	15:14:04.8	     0.599	     0.993
03/08/2017	15:14:05.3	     0.599	     0.994
03/08/2017	15:14:05.8	     0.599	     0.994
03/08/2017	15:14:06.3	     0.599	     0.993
03/08/2017	15:14:06.8	     0.599	     0.936
03/08/2017	15:14:07.3	     0.599	     0.817
03/08/2017	15:14:07.8	     0.599	     0.634
03/08/2017	15:14:08.3	     0.599	     0.622
03/08/2017	15:14:08.8	     0.599	     0.683
03/08/2017	15:14:09.3	     0.599	     0.696
03/08/2017	15:14:09.8	     0.599	     0.699
03/08/2017	15:14:10.3	     0.599	     0.703
03/08/2017	15:14:10.8	     0.599	     0.703
03/08/2017	15:14:11.3	     0.599	     0.705
03/08/2017	15:14:11.8	     0.599	     0.712
03/08/2017	15:14:12.3	     0.599	     0.715
03/08/2017	15:14:12.8	     0.599	     0.725
03/08/2017	15:14:13.3	     0.599	     0.775
03/08/2017	15:14:13.8	     0.599	     0.804
03/08/2017	15:14:14.3	     0.599	     0.795
03/08/2017	15:14:14.8	     0.598	     0.804
03/08/2017	15:14:15.3	     0.598	     0.838
03/08/2017	15:14:15.8	     0.598	     0.846
03/08/2017	15:14:16.3	     0.598	     0.827
03/08/2017	15:14:16.8	     0.598	     0.828
03/08/2017	15:14:17.3	     0.598	     0.812
03/08/2017	15:14:17.8	     0.598	     0.811
03/08/2017	15:14:18.3	     0.598	     0.804
03/08/2017	15:14:18.8	     0.598	     0.797
03/08/2017	15:14:19.3	     0.598	     0.803
03/08/2017	15:14:19.8	     0.598	     0.819
03/08/2017	15:14:20.3	     0.598	     0.807
03/08/2017	15:14:20.8	     0.598	     0.802
03/08/2017	15:14:21.3	     0.598	     0.806
03/08/2017	15:14:21.8	     0.598	     0.816
03/08/2017	15:14:22.3	     0.598	     0.828
03/08/2017	15:14:22.8	     0.598	     0.826
03/08/2017	15:14:23.3	     0.598	     0.820
03/08/2017	15:14:23.8	     0.598	     0.829
03/08/2017	15:14:24.3	     0.598	     0.839
03/08/2017	15:14:24.8	     0.598	     0.866
03/08/2017	15:14:25.3	     0.598	     0.867
03/08/2017	15:14:25.8	     0.598	     0.871
03/08/2017	15:14:26.3	     0.599	     0.867
03/08/2017	15:14:26.8	     0.598	     0.871
03/08/2017	15:14:27.3	     0.598	     0.868
03/08/2017	15:14:27.8	     0.599	     0.883
03/08/2017	15:14:28.3	     0.599	     0.895
03/08/2017	15:14:28.8	     0.599	     0.900
03/08/2017	15:14:29.3	     0.599	     0.902
03/08/2017	15:14:29.8	     0.599	     0.910
03/08/2017	15:14:30.3	     0.599	     0.907
03/08/2017	15:14:30.8	     0.599	     0.913
03/08/2017	15:14:31.3	     0.599	     0.918
03/08/2017	15:14:31.8	     0.599	     0.919
03/08/2017	15:14:32.3	     0.599	     0.934
03/08/2017	15:14:32.8	     0.599	     0.937
03/08/2017	15:14:33.3	     0.599	     0.941
03/08/2017	15:14:33.8	     0.599	     0.948
03/08/2017	15:14:34.3	     0.599	     0.956
03/08/2017	15:14:34.8	     0.599	     0.956
03/08/2017	15:14:35.3	     0.599	     0.967
03/08/2017	15:14:35.8	     0.599	     0.980
03/08/2017	15:14:36.3	     0.599	     0.990
03/08/2017	15:14:36.8	     0.599	     0.997
03/08/2017	15:14:37.3	     0.599	     1.011
03/08/2017	15:14:37.8	     0.599	     1.021
03/08/2017	15:14:38.3	     0.599	     1.028
03/08/2017	15:14:38.8	     0.599	     1.037
03/08/2017	15:14:39.3	     0.599	     1.032
03/08/2017	15:14:39.8	     0.599	     1.016
03/08/2017	15:14:40.3	     0.599	     1.012
03/08/2017	15:14:40.8	     0.599	     1.027
03/08/2017	15:14:41.3	     0.599	     1.025
03/08/2017	15:14:41.8	     0.599	     1.038
03/08/2017	15:14:42.3	     0.599	     1.042
03/08/2017	15:14:42.8	     0.599	     1.060
03/08/2017	15:14:43.3	     0.599	     1.050
03/08/2017	15:14:43.8	     0.599	     1.047
03/08/2017	15:14:44.3	     0.599	     1.038
03/08/2017	15:14:44.8	     0.600	     1.069
03/08/2017	15:14:45.3	     0.600	     1.070
03/08/2017	15:14:45.8	     0.600	     1.088
03/08/2017	15:14:46.3	     0.600	     1.106
03/08/2017	15:14:46.8	     0.599	     1.113
03/08/2017	15:14:47.3	     0.599	     1.115
03/08/2017	15:14:47.8	     0.599	     1.122
03/08/2017	15:14:48.3	     0.599	     1.123
03/08/2017	15:14:48.8	     0.599	     1.124
03/08/2017	15:14:49.3	     0.599	     1.124
03/08/2017	15:14:49.8	     0.599	     1.126
03/08/2017	15:14:50.3	     0.599	     1.128
03/08/2017	15:14:50.8	     0.599	     1.128
03/08/2017	15:14:51.3	     0.599	     1.129
03/08/2017	15:14:51.8	     0.599	     1.132
03/08/2017	15:14:52.3	     0.599	     1.132
03/08/2017	15:14:52.8	     0.599	     1.132
03/08/2017	15:14:53.3	     0.599	     1.133
03/08/2017	15:14:53.8	     0.599	     1.135
03/08/2017	15:14:54.3	     0.599	     1.136
03/08/2017	15:14:54.8	     0.599	     1.136
03/08/2017	15:14:55.3	     0.599	     1.136
03/08/2017	15:14:55.8	     0.599	     1.136
03/08/2017	15:14:56.3	     0.599	     1.138
03/08/2017	15:14:56.8	     0.599	     1.137
03/08/2017	15:14:57.3	     0.599	     1.141
03/08/2017	15:14:57.8	     0.599	     1.140
03/08/2017	15:14:58.3	     0.599	     1.141
03/08/2017	15:14:58.8	     0.599	     1.145
03/08/2017	15:14:59.3	     0.599	     1.145
03/08/2017	15:14:59.8	     0.599	     1.145
03/08/2017	15:15:00.3	     0.599	     1.148
03/08/2017	15:15:00.8	     0.599	     1.147
03/08/2017	15:15:01.3	     0.598	     1.148
03/08/2017	15:15:01.8	     0.598	     1.149
03/08/2017	15:15:02.3	     0.598	     1.149
03/08/2017	15:15:02.8	     0.598	     1.149
03/08/2017	15:15:03.3	     0.598	     1.150
03/08/2017	15:15:03.8	     0.598	     1.151
03/08/2017	15:15:04.3	     0.598	     1.151
03/08/2017	15:15:04.8	     0.598	     1.152
03/08/2017	15:15:05.3	     0.598	     1.152
03/08/2017	15:15:05.8	     0.598	     1.153
03/08/2017	15:15:06.3	     0.598	     1.153
03/08/2017	15:15:06.8	     0.598	     1.153
03/08/2017	15:15:07.3	     0.598	     1.152
03/08/2017	15:15:07.8	     0.598	     1.154
