VIRTUALBENCH-LOGGER 2.5 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	16:21:23	03/08/2017

USER	


START COMMENT


END COMMENT

START DATA
Date	Time	AMPS(V)	PYRO(V)
03/08/2017	16:21:35.0	     0.598	     0.978
03/08/2017	16:21:35.5	     0.598	     0.985
03/08/2017	16:21:36.0	     0.598	     0.986
03/08/2017	16:21:36.5	     0.598	     0.985
03/08/2017	16:21:37.0	     0.597	     0.985
03/08/2017	16:21:37.5	     0.597	     0.985
03/08/2017	16:21:38.0	     0.597	     0.982
03/08/2017	16:21:38.5	     0.597	     0.983
03/08/2017	16:21:39.0	     0.597	     0.983
03/08/2017	16:21:39.5	     0.597	     0.983
03/08/2017	16:21:40.0	     0.597	     0.983
03/08/2017	16:21:40.5	     0.597	     0.983
03/08/2017	16:21:41.0	     0.597	     0.983
03/08/2017	16:21:41.5	     0.597	     0.983
03/08/2017	16:21:42.0	     0.597	     0.983
03/08/2017	16:21:42.5	     0.597	     0.983
03/08/2017	16:21:43.0	     0.597	     0.983
03/08/2017	16:21:43.5	     0.597	     0.983
03/08/2017	16:21:44.0	     0.597	     0.983
03/08/2017	16:21:44.5	     0.597	     0.983
03/08/2017	16:21:45.0	     0.597	     0.984
03/08/2017	16:21:45.5	     0.597	     0.984
03/08/2017	16:21:46.0	     0.597	     0.984
03/08/2017	16:21:46.5	     0.597	     0.905
03/08/2017	16:21:47.0	     0.597	     0.747
03/08/2017	16:21:47.5	     0.597	     0.737
03/08/2017	16:21:48.0	     0.597	     0.747
03/08/2017	16:21:48.5	     0.598	     0.746
03/08/2017	16:21:49.0	     0.598	     0.746
03/08/2017	16:21:49.5	     0.598	     0.749
03/08/2017	16:21:50.0	     0.598	     0.750
03/08/2017	16:21:50.5	     0.598	     0.751
03/08/2017	16:21:51.0	     0.597	     0.754
03/08/2017	16:21:51.5	     0.598	     0.758
03/08/2017	16:21:52.0	     0.598	     0.773
03/08/2017	16:21:52.5	     0.598	     0.765
03/08/2017	16:21:53.0	     0.598	     0.801
03/08/2017	16:21:53.5	     0.598	     0.805
03/08/2017	16:21:54.0	     0.598	     0.842
03/08/2017	16:21:54.5	     0.598	     0.848
03/08/2017	16:21:55.0	     0.598	     0.833
03/08/2017	16:21:55.5	     0.598	     0.851
03/08/2017	16:21:56.0	     0.598	     0.852
03/08/2017	16:21:56.5	     0.598	     0.823
03/08/2017	16:21:57.0	     0.598	     0.815
03/08/2017	16:21:57.5	     0.598	     0.808
03/08/2017	16:21:58.0	     0.598	     0.824
03/08/2017	16:21:58.5	     0.598	     0.836
03/08/2017	16:21:59.0	     0.598	     0.844
03/08/2017	16:21:59.5	     0.598	     0.856
03/08/2017	16:22:00.0	     0.598	     0.851
03/08/2017	16:22:00.5	     0.598	     0.856
03/08/2017	16:22:01.0	     0.598	     0.847
03/08/2017	16:22:01.5	     0.598	     0.843
03/08/2017	16:22:02.0	     0.598	     0.852
03/08/2017	16:22:02.5	     0.598	     0.862
03/08/2017	16:22:03.0	     0.598	     0.881
03/08/2017	16:22:03.5	     0.598	     0.881
03/08/2017	16:22:04.0	     0.598	     0.906
03/08/2017	16:22:04.5	     0.598	     0.935
03/08/2017	16:22:05.0	     0.598	     0.948
03/08/2017	16:22:05.5	     0.598	     0.966
03/08/2017	16:22:06.0	     0.598	     0.982
03/08/2017	16:22:06.5	     0.598	     0.994
03/08/2017	16:22:07.0	     0.598	     1.001
03/08/2017	16:22:07.5	     0.598	     0.998
03/08/2017	16:22:08.0	     0.598	     1.043
03/08/2017	16:22:08.5	     0.598	     1.052
03/08/2017	16:22:09.0	     0.598	     1.021
03/08/2017	16:22:09.5	     0.598	     1.041
03/08/2017	16:22:10.0	     0.598	     1.021
03/08/2017	16:22:10.5	     0.598	     0.947
03/08/2017	16:22:11.0	     0.598	     0.845
03/08/2017	16:22:11.5	     0.598	     0.777
03/08/2017	16:22:12.0	     0.598	     0.714
03/08/2017	16:22:12.5	     0.598	     0.703
03/08/2017	16:22:13.0	     0.598	     0.709
03/08/2017	16:22:13.5	     0.598	     0.734
03/08/2017	16:22:14.0	     0.598	     0.803
03/08/2017	16:22:14.5	     0.598	     0.898
03/08/2017	16:22:15.0	     0.598	     1.023
03/08/2017	16:22:15.5	     0.598	     1.133
03/08/2017	16:22:16.0	     0.598	     1.205
03/08/2017	16:22:16.5	     0.598	     1.217
03/08/2017	16:22:17.0	     0.598	     1.221
03/08/2017	16:22:17.5	     0.598	     1.221
03/08/2017	16:22:18.0	     0.598	     1.221
03/08/2017	16:22:18.5	     0.598	     1.222
03/08/2017	16:22:19.0	     0.598	     1.220
03/08/2017	16:22:19.5	     0.598	     1.221
03/08/2017	16:22:20.0	     0.598	     1.221
03/08/2017	16:22:20.5	     0.598	     1.221
03/08/2017	16:22:21.0	     0.598	     1.221
03/08/2017	16:22:21.5	     0.598	     1.221
03/08/2017	16:22:22.0	     0.599	     1.220
03/08/2017	16:22:22.5	     0.599	     1.224
03/08/2017	16:22:23.0	     0.599	     1.223
03/08/2017	16:22:23.5	     0.598	     1.224
03/08/2017	16:22:24.0	     0.598	     1.225
03/08/2017	16:22:24.5	     0.599	     1.225
03/08/2017	16:22:25.0	     0.599	     1.225
03/08/2017	16:22:25.5	     0.598	     1.223
03/08/2017	16:22:26.0	     0.599	     1.223
03/08/2017	16:22:26.5	     0.599	     1.225
03/08/2017	16:22:27.0	     0.599	     1.223
03/08/2017	16:22:27.5	     0.599	     1.226
03/08/2017	16:22:28.0	     0.599	     1.227
03/08/2017	16:22:28.5	     0.599	     1.229
03/08/2017	16:22:29.0	     0.599	     1.226
