VIRTUALBENCH-LOGGER 2.5 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	15:21:17	03/08/2017

USER	


START COMMENT


END COMMENT

START DATA
Date	Time	AMPS(V)	PYRO(V)
03/08/2017	15:21:59.2	     0.598	     0.983
03/08/2017	15:21:59.7	     0.597	     0.991
03/08/2017	15:22:00.2	     0.597	     0.991
03/08/2017	15:22:00.7	     0.597	     0.992
03/08/2017	15:22:01.2	     0.597	     0.992
03/08/2017	15:22:01.7	     0.597	     0.992
03/08/2017	15:22:02.2	     0.597	     0.993
03/08/2017	15:22:02.7	     0.597	     0.991
03/08/2017	15:22:03.2	     0.597	     0.992
03/08/2017	15:22:03.7	     0.597	     0.991
03/08/2017	15:22:04.2	     0.597	     0.991
03/08/2017	15:22:04.7	     0.597	     0.992
03/08/2017	15:22:05.2	     0.597	     0.992
03/08/2017	15:22:05.7	     0.597	     0.989
03/08/2017	15:22:06.2	     0.597	     0.989
03/08/2017	15:22:06.7	     0.597	     0.989
03/08/2017	15:22:07.2	     0.598	     0.990
03/08/2017	15:22:07.7	     0.598	     0.989
03/08/2017	15:22:08.2	     0.598	     0.990
03/08/2017	15:22:08.7	     0.598	     0.990
03/08/2017	15:22:09.2	     0.598	     0.990
03/08/2017	15:22:09.7	     0.598	     0.990
03/08/2017	15:22:10.2	     0.598	     0.990
03/08/2017	15:22:10.7	     0.598	     0.991
03/08/2017	15:22:11.2	     0.598	     0.990
03/08/2017	15:22:11.7	     0.598	     0.951
03/08/2017	15:22:12.2	     0.598	     0.841
03/08/2017	15:22:12.7	     0.598	     0.658
03/08/2017	15:22:13.2	     0.598	     0.702
03/08/2017	15:22:13.7	     0.598	     0.720
03/08/2017	15:22:14.2	     0.598	     0.730
03/08/2017	15:22:14.7	     0.598	     0.735
03/08/2017	15:22:15.2	     0.598	     0.735
03/08/2017	15:22:15.7	     0.598	     0.738
03/08/2017	15:22:16.2	     0.598	     0.735
03/08/2017	15:22:16.7	     0.598	     0.748
03/08/2017	15:22:17.2	     0.598	     0.763
03/08/2017	15:22:17.7	     0.598	     0.801
03/08/2017	15:22:18.2	     0.598	     0.801
03/08/2017	15:22:18.7	     0.599	     0.799
03/08/2017	15:22:19.2	     0.599	     0.834
03/08/2017	15:22:19.7	     0.599	     0.839
03/08/2017	15:22:20.2	     0.599	     0.818
03/08/2017	15:22:20.7	     0.599	     0.846
03/08/2017	15:22:21.2	     0.599	     0.855
03/08/2017	15:22:21.7	     0.599	     0.796
03/08/2017	15:22:22.2	     0.599	     0.811
03/08/2017	15:22:22.7	     0.599	     0.772
03/08/2017	15:22:23.2	     0.599	     0.846
03/08/2017	15:22:23.7	     0.599	     0.829
03/08/2017	15:22:24.2	     0.599	     0.785
03/08/2017	15:22:24.7	     0.599	     0.769
03/08/2017	15:22:25.2	     0.599	     0.769
03/08/2017	15:22:25.7	     0.599	     0.782
03/08/2017	15:22:26.2	     0.599	     0.798
03/08/2017	15:22:26.7	     0.599	     0.813
03/08/2017	15:22:27.2	     0.599	     0.821
03/08/2017	15:22:27.7	     0.599	     0.835
03/08/2017	15:22:28.2	     0.599	     0.851
03/08/2017	15:22:28.7	     0.599	     0.874
03/08/2017	15:22:29.2	     0.599	     0.902
03/08/2017	15:22:29.7	     0.599	     0.925
03/08/2017	15:22:30.2	     0.599	     0.945
03/08/2017	15:22:30.7	     0.599	     0.981
03/08/2017	15:22:31.2	     0.599	     1.015
03/08/2017	15:22:31.7	     0.599	     1.039
03/08/2017	15:22:32.2	     0.599	     1.054
03/08/2017	15:22:32.7	     0.599	     1.058
03/08/2017	15:22:33.2	     0.599	     1.079
03/08/2017	15:22:33.7	     0.599	     1.089
03/08/2017	15:22:34.2	     0.599	     1.072
03/08/2017	15:22:34.7	     0.599	     1.054
03/08/2017	15:22:35.2	     0.599	     1.069
03/08/2017	15:22:35.7	     0.599	     1.094
03/08/2017	15:22:36.2	     0.599	     1.120
03/08/2017	15:22:36.7	     0.599	     1.144
03/08/2017	15:22:37.2	     0.599	     1.165
03/08/2017	15:22:37.7	     0.599	     1.151
03/08/2017	15:22:38.2	     0.599	     1.153
03/08/2017	15:22:38.7	     0.599	     1.096
03/08/2017	15:22:39.2	     0.599	     1.126
03/08/2017	15:22:39.7	     0.599	     1.132
03/08/2017	15:22:40.2	     0.599	     1.157
03/08/2017	15:22:40.7	     0.599	     1.177
03/08/2017	15:22:41.2	     0.599	     1.183
03/08/2017	15:22:41.7	     0.599	     1.183
03/08/2017	15:22:42.2	     0.599	     1.184
03/08/2017	15:22:42.7	     0.599	     1.186
03/08/2017	15:22:43.2	     0.599	     1.186
03/08/2017	15:22:43.7	     0.599	     1.187
03/08/2017	15:22:44.2	     0.599	     1.186
03/08/2017	15:22:44.7	     0.599	     1.186
03/08/2017	15:22:45.2	     0.599	     1.187
03/08/2017	15:22:45.7	     0.599	     1.187
03/08/2017	15:22:46.2	     0.599	     1.189
03/08/2017	15:22:46.7	     0.599	     1.190
03/08/2017	15:22:47.2	     0.599	     1.192
03/08/2017	15:22:47.7	     0.599	     1.191
03/08/2017	15:22:48.2	     0.599	     1.190
03/08/2017	15:22:48.7	     0.599	     1.190
03/08/2017	15:22:49.2	     0.599	     1.189
03/08/2017	15:22:49.7	     0.599	     1.191
03/08/2017	15:22:50.2	     0.599	     1.192
03/08/2017	15:22:50.7	     0.599	     1.192
03/08/2017	15:22:51.2	     0.599	     1.192
03/08/2017	15:22:51.7	     0.599	     1.191
03/08/2017	15:22:52.2	     0.599	     1.190
03/08/2017	15:22:52.7	     0.599	     1.191
03/08/2017	15:22:53.2	     0.599	     1.193
03/08/2017	15:22:53.7	     0.599	     1.190
03/08/2017	15:22:54.2	     0.599	     1.190
03/08/2017	15:22:54.7	     0.599	     1.190
03/08/2017	15:22:55.2	     0.599	     1.188
03/08/2017	15:22:55.7	     0.599	     1.187
03/08/2017	15:22:56.2	     0.599	     1.186
03/08/2017	15:22:56.7	     0.599	     1.186
03/08/2017	15:22:57.2	     0.599	     1.186
03/08/2017	15:22:57.7	     0.599	     1.187
03/08/2017	15:22:58.2	     0.599	     1.185
03/08/2017	15:22:58.7	     0.599	     1.182
03/08/2017	15:22:59.2	     0.599	     1.182
03/08/2017	15:22:59.7	     0.599	     1.180
03/08/2017	15:23:00.2	     0.599	     1.180
03/08/2017	15:23:00.7	     0.599	     1.180
03/08/2017	15:23:01.2	     0.599	     1.180
03/08/2017	15:23:01.7	     0.599	     1.180
03/08/2017	15:23:02.2	     0.599	     1.179
03/08/2017	15:23:02.7	     0.599	     1.179
03/08/2017	15:23:03.2	     0.599	     1.177
03/08/2017	15:23:03.7	     0.599	     1.177
03/08/2017	15:23:04.2	     0.599	     1.175
03/08/2017	15:23:04.7	     0.599	     1.175
03/08/2017	15:23:05.2	     0.599	     1.173
03/08/2017	15:23:05.7	     0.599	     1.172
03/08/2017	15:23:06.2	     0.599	     1.172
03/08/2017	15:23:06.7	     0.599	     1.170
03/08/2017	15:23:07.2	     0.599	     1.168
03/08/2017	15:23:07.7	     0.599	     1.167
03/08/2017	15:23:08.2	     0.599	     1.165
03/08/2017	15:23:08.7	     0.598	     1.166
03/08/2017	15:23:09.2	     0.598	     1.164
03/08/2017	15:23:09.7	     0.597	     1.164
03/08/2017	15:23:10.2	     0.597	     1.164
03/08/2017	15:23:10.7	     0.597	     1.160
03/08/2017	15:23:11.2	     0.597	     1.159
03/08/2017	15:23:11.7	     0.597	     1.159
03/08/2017	15:23:12.2	     0.597	     1.157
03/08/2017	15:23:12.7	     0.597	     1.155
03/08/2017	15:23:13.2	     0.597	     1.155
