VIRTUALBENCH-LOGGER 2.5 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	15:51:48	03/08/2017

USER	


START COMMENT


END COMMENT

START DATA
Date	Time	AMPS(V)	PYRO(V)
03/08/2017	15:52:08.7	     0.598	     0.979
03/08/2017	15:52:09.2	     0.598	     0.990
03/08/2017	15:52:09.7	     0.598	     0.991
03/08/2017	15:52:10.2	     0.598	     0.990
03/08/2017	15:52:10.7	     0.597	     0.991
03/08/2017	15:52:11.2	     0.597	     0.990
03/08/2017	15:52:11.7	     0.597	     0.990
03/08/2017	15:52:12.2	     0.597	     0.990
03/08/2017	15:52:12.7	     0.597	     0.990
03/08/2017	15:52:13.2	     0.597	     0.990
03/08/2017	15:52:13.7	     0.597	     0.990
03/08/2017	15:52:14.2	     0.597	     0.989
03/08/2017	15:52:14.7	     0.597	     0.989
03/08/2017	15:52:15.2	     0.597	     0.990
03/08/2017	15:52:15.7	     0.597	     0.990
03/08/2017	15:52:16.2	     0.597	     0.989
03/08/2017	15:52:16.7	     0.598	     0.989
03/08/2017	15:52:17.2	     0.598	     0.959
03/08/2017	15:52:17.7	     0.598	     0.615
03/08/2017	15:52:18.2	     0.597	     0.654
03/08/2017	15:52:18.7	     0.597	     0.690
03/08/2017	15:52:19.2	     0.597	     0.693
03/08/2017	15:52:19.7	     0.597	     0.696
03/08/2017	15:52:20.2	     0.597	     0.697
03/08/2017	15:52:20.7	     0.597	     0.700
03/08/2017	15:52:21.2	     0.597	     0.701
03/08/2017	15:52:21.7	     0.597	     0.703
03/08/2017	15:52:22.2	     0.597	     0.722
03/08/2017	15:52:22.7	     0.597	     0.745
03/08/2017	15:52:23.2	     0.597	     0.745
03/08/2017	15:52:23.7	     0.597	     0.799
03/08/2017	15:52:24.2	     0.597	     0.800
03/08/2017	15:52:24.7	     0.597	     0.823
03/08/2017	15:52:25.2	     0.597	     0.821
03/08/2017	15:52:25.7	     0.597	     0.813
03/08/2017	15:52:26.2	     0.597	     0.829
03/08/2017	15:52:26.7	     0.597	     0.825
03/08/2017	15:52:27.2	     0.597	     0.872
03/08/2017	15:52:27.7	     0.597	     0.827
03/08/2017	15:52:28.2	     0.597	     0.816
03/08/2017	15:52:28.7	     0.597	     0.796
03/08/2017	15:52:29.2	     0.597	     0.809
03/08/2017	15:52:29.7	     0.597	     0.772
03/08/2017	15:52:30.2	     0.597	     0.790
03/08/2017	15:52:30.7	     0.597	     0.797
03/08/2017	15:52:31.2	     0.598	     0.804
03/08/2017	15:52:31.7	     0.598	     0.815
03/08/2017	15:52:32.2	     0.598	     0.808
03/08/2017	15:52:32.7	     0.598	     0.800
03/08/2017	15:52:33.2	     0.598	     0.805
03/08/2017	15:52:33.7	     0.598	     0.832
03/08/2017	15:52:34.2	     0.598	     0.852
03/08/2017	15:52:34.7	     0.598	     0.892
03/08/2017	15:52:35.2	     0.598	     0.907
03/08/2017	15:52:35.7	     0.598	     0.948
03/08/2017	15:52:36.2	     0.598	     0.987
03/08/2017	15:52:36.7	     0.598	     1.019
03/08/2017	15:52:37.2	     0.598	     1.025
03/08/2017	15:52:37.7	     0.598	     1.043
03/08/2017	15:52:38.2	     0.598	     1.067
