VIRTUALBENCH-LOGGER 2.5 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	11:50:04	03/08/2017

USER	


START COMMENT


END COMMENT

START DATA
Date	Time	AMPS(V)	PYRO(V)
03/08/2017	11:50:03.7	     0.596	     0.975
03/08/2017	11:50:04.2	     0.595	     0.988
03/08/2017	11:50:04.7	     0.595	     0.988
03/08/2017	11:50:05.2	     0.595	     0.989
03/08/2017	11:50:05.7	     0.595	     0.989
03/08/2017	11:50:06.2	     0.595	     0.987
03/08/2017	11:50:06.7	     0.595	     0.987
03/08/2017	11:50:07.2	     0.595	     0.987
03/08/2017	11:50:07.7	     0.595	     0.988
03/08/2017	11:50:08.2	     0.595	     0.987
03/08/2017	11:50:08.7	     0.595	     0.988
03/08/2017	11:50:09.2	     0.595	     0.987
03/08/2017	11:50:09.7	     0.595	     0.987
03/08/2017	11:50:10.2	     0.595	     0.986
03/08/2017	11:50:10.7	     0.595	     0.987
03/08/2017	11:50:11.2	     0.595	     0.986
03/08/2017	11:50:11.7	     0.595	     0.986
03/08/2017	11:50:12.2	     0.595	     0.986
03/08/2017	11:50:12.7	     0.595	     0.986
03/08/2017	11:50:13.2	     0.595	     0.987
03/08/2017	11:50:13.7	     0.595	     0.986
03/08/2017	11:50:14.2	     0.595	     0.986
03/08/2017	11:50:14.7	     0.595	     0.986
03/08/2017	11:50:15.2	     0.595	     0.986
03/08/2017	11:50:15.7	     0.595	     0.986
03/08/2017	11:50:16.2	     0.595	     0.981
03/08/2017	11:50:16.7	     0.595	     0.811
03/08/2017	11:50:17.2	     0.595	     0.683
03/08/2017	11:50:17.7	     0.595	     0.666
03/08/2017	11:50:18.2	     0.595	     0.685
03/08/2017	11:50:18.7	     0.595	     0.689
03/08/2017	11:50:19.2	     0.595	     0.693
03/08/2017	11:50:19.7	     0.595	     0.694
03/08/2017	11:50:20.2	     0.595	     0.698
03/08/2017	11:50:20.7	     0.595	     0.702
03/08/2017	11:50:21.2	     0.595	     0.706
03/08/2017	11:50:21.7	     0.595	     0.721
03/08/2017	11:50:22.2	     0.595	     0.769
03/08/2017	11:50:22.7	     0.595	     0.786
03/08/2017	11:50:23.2	     0.595	     0.793
03/08/2017	11:50:23.7	     0.595	     0.786
03/08/2017	11:50:24.2	     0.595	     0.820
03/08/2017	11:50:24.7	     0.595	     0.841
03/08/2017	11:50:25.2	     0.595	     0.839
03/08/2017	11:50:25.7	     0.595	     0.841
03/08/2017	11:50:26.2	     0.595	     0.850
03/08/2017	11:50:26.7	     0.595	     0.832
03/08/2017	11:50:27.2	     0.595	     0.846
03/08/2017	11:50:27.7	     0.595	     0.821
03/08/2017	11:50:28.2	     0.595	     0.824
03/08/2017	11:50:28.7	     0.595	     0.829
03/08/2017	11:50:29.2	     0.595	     0.859
03/08/2017	11:50:29.7	     0.595	     0.850
03/08/2017	11:50:30.2	     0.595	     0.839
03/08/2017	11:50:30.7	     0.595	     0.842
03/08/2017	11:50:31.2	     0.595	     0.845
03/08/2017	11:50:31.7	     0.595	     0.846
03/08/2017	11:50:32.2	     0.595	     0.814
03/08/2017	11:50:32.7	     0.595	     0.837
03/08/2017	11:50:33.2	     0.595	     0.815
03/08/2017	11:50:33.7	     0.595	     0.850
03/08/2017	11:50:34.2	     0.595	     0.849
03/08/2017	11:50:34.7	     0.595	     0.872
03/08/2017	11:50:35.2	     0.595	     0.879
03/08/2017	11:50:35.7	     0.595	     0.879
03/08/2017	11:50:36.2	     0.595	     0.894
03/08/2017	11:50:36.7	     0.595	     0.885
03/08/2017	11:50:37.2	     0.595	     0.905
03/08/2017	11:50:37.7	     0.595	     0.911
03/08/2017	11:50:38.2	     0.595	     0.928
03/08/2017	11:50:38.7	     0.595	     0.944
03/08/2017	11:50:39.2	     0.595	     0.961
03/08/2017	11:50:39.7	     0.595	     0.967
03/08/2017	11:50:40.2	     0.595	     0.985
03/08/2017	11:50:40.7	     0.595	     0.988
03/08/2017	11:50:41.2	     0.595	     1.021
03/08/2017	11:50:41.7	     0.594	     1.036
03/08/2017	11:50:42.2	     0.594	     1.001
03/08/2017	11:50:42.7	     0.594	     0.981
03/08/2017	11:50:43.2	     0.594	     1.004
03/08/2017	11:50:43.7	     0.594	     1.017
03/08/2017	11:50:44.2	     0.594	     1.057
03/08/2017	11:50:44.7	     0.594	     1.071
03/08/2017	11:50:45.2	     0.594	     1.064
03/08/2017	11:50:45.7	     0.594	     1.069
03/08/2017	11:50:46.2	     0.594	     1.083
03/08/2017	11:50:46.7	     0.594	     1.086
03/08/2017	11:50:47.2	     0.594	     1.092
03/08/2017	11:50:47.7	     0.594	     1.093
03/08/2017	11:50:48.2	     0.594	     1.090
03/08/2017	11:50:48.7	     0.594	     1.105
03/08/2017	11:50:49.2	     0.594	     1.129
03/08/2017	11:50:49.7	     0.594	     1.122
03/08/2017	11:50:50.2	     0.594	     1.136
03/08/2017	11:50:50.7	     0.594	     1.150
03/08/2017	11:50:51.2	     0.594	     1.151
03/08/2017	11:50:51.7	     0.594	     1.150
03/08/2017	11:50:52.2	     0.594	     1.149
03/08/2017	11:50:52.7	     0.594	     1.148
03/08/2017	11:50:53.2	     0.594	     1.148
03/08/2017	11:50:53.7	     0.595	     1.150
03/08/2017	11:50:54.2	     0.595	     1.150
03/08/2017	11:50:54.7	     0.595	     1.150
03/08/2017	11:50:55.2	     0.595	     1.150
03/08/2017	11:50:55.7	     0.594	     1.151
03/08/2017	11:50:56.2	     0.593	     1.148
03/08/2017	11:50:56.7	     0.593	     1.152
03/08/2017	11:50:57.2	     0.594	     1.153
03/08/2017	11:50:57.7	     0.594	     1.154
03/08/2017	11:50:58.2	     0.594	     1.158
03/08/2017	11:50:58.7	     0.594	     1.161
03/08/2017	11:50:59.2	     0.594	     1.160
03/08/2017	11:50:59.7	     0.594	     1.162
03/08/2017	11:51:00.2	     0.594	     1.162
03/08/2017	11:51:00.7	     0.594	     1.162
03/08/2017	11:51:01.2	     0.594	     1.166
03/08/2017	11:51:01.7	     0.594	     1.169
03/08/2017	11:51:02.2	     0.594	     1.170
03/08/2017	11:51:02.7	     0.594	     1.170
03/08/2017	11:51:03.2	     0.594	     1.173
03/08/2017	11:51:03.7	     0.594	     1.175
03/08/2017	11:51:04.2	     0.594	     1.177
03/08/2017	11:51:04.7	     0.594	     1.178
03/08/2017	11:51:05.2	     0.594	     1.178
03/08/2017	11:51:05.7	     0.594	     1.178
03/08/2017	11:51:06.2	     0.594	     1.179
03/08/2017	11:51:06.7	     0.594	     1.179
03/08/2017	11:51:07.2	     0.594	     1.180
03/08/2017	11:51:07.7	     0.594	     1.181
03/08/2017	11:51:08.2	     0.595	     1.181
03/08/2017	11:51:08.7	     0.595	     1.182
03/08/2017	11:51:09.2	     0.595	     1.179
03/08/2017	11:51:09.7	     0.595	     1.181
03/08/2017	11:51:10.2	     0.595	     1.181
03/08/2017	11:51:10.7	     0.595	     1.180
03/08/2017	11:51:11.2	     0.595	     1.182
03/08/2017	11:51:11.7	     0.595	     1.180
03/08/2017	11:51:12.2	     0.595	     1.180
03/08/2017	11:51:12.7	     0.595	     1.180
